item_id,judge_provider,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,parse_success,retry_count,error_message,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id,source_run_dir,source_score_file,api_quality
ITEM_384,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,5.0,5.0,5.0,5.0,1.0,True,0,,200,873.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,5.0
ITEM_384,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,3.0,5.0,4.0,5.0,2.0,True,0,,200,1217.0,123.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,4.2
ITEM_384,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,785.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.4
ITEM_384,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,4.0,3.0,5.0,4.0,5.0,2.0,True,0,,200,909.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,4.2
ITEM_384,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3.0,3.0,5.0,3.0,1.0,3.0,True,0,,200,852.0,1419.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,3.0
ITEM_384,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,840.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.8
ITEM_384,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,4.0,5.0,5.0,1.0,True,0,,200,833.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,4.4
ITEM_390,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,3.0,5.0,5.0,5.0,2.0,True,0,,200,1071.0,559.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,4.4
ITEM_390,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,873.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_390,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,5.0,3.0,4.0,4.0,4.0,2.0,True,0,,200,1223.0,123.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,4.0
ITEM_390,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,5.0,5.0,4.0,1.0,True,0,,200,783.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.2
ITEM_390,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,4.0,3.0,5.0,4.0,4.0,2.0,True,0,,200,910.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,4.0
ITEM_390,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,4.0,3.0,5.0,4.0,4.0,1.0,True,0,,200,850.0,1338.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,4.0
ITEM_390,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,836.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.6
ITEM_390,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,831.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,4.6
ITEM_391,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,2.0,4.0,4.0,4.0,2.0,True,0,,200,1067.0,382.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,3.6
ITEM_391,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4.0,3.0,5.0,4.0,5.0,2.0,True,0,,200,877.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.2
ITEM_391,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,2.0,1.0,2.0,1.0,2.0,4.0,True,0,,200,1210.0,128.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,1.6
ITEM_391,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3.0,2.0,4.0,3.0,4.0,2.0,True,0,,200,790.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,3.2
ITEM_391,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,3.0,3.0,3.0,3.0,True,0,,200,913.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,2.8
ITEM_391,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,854.0,896.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,4.8
ITEM_391,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4.0,2.0,4.0,3.0,4.0,2.0,True,0,,200,844.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,3.4
ITEM_391,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,2.0,4.0,3.0,4.0,2.0,True,0,,200,835.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,3.4
ITEM_394,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,3.0,2.0,4.0,4.0,3.0,3.0,True,0,,200,1084.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,3.2
ITEM_394,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4.0,3.0,5.0,4.0,4.0,2.0,True,0,,200,886.0,79.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.0
ITEM_394,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,2.0,True,0,,200,1232.0,705.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,3.0
ITEM_394,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,5.0,5.0,4.0,1.0,True,0,,200,801.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.2
ITEM_394,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,5.0,4.0,4.0,3.0,True,0,,200,923.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,3.6
ITEM_394,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,3.0,5.0,5.0,5.0,1.0,True,1,,200,864.0,935.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,4.6
ITEM_394,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,3.0,5.0,4.0,5.0,1.0,True,0,,200,853.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.4
ITEM_394,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,1.0,3.0,1.0,3.0,3.0,True,0,,200,844.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,2.2
ITEM_396,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,3.0,5.0,5.0,4.0,2.0,True,0,,200,1092.0,569.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,4.2
ITEM_396,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,892.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_396,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,4.0,3.0,3.0,2.0,True,0,,200,1254.0,784.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,3.2
ITEM_396,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,5.0,5.0,4.0,2.0,True,0,,200,801.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.2
ITEM_396,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,4.0,2.0,5.0,4.0,4.0,2.0,True,0,,200,925.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,3.8
ITEM_396,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,871.0,1043.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,4.8
ITEM_396,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,852.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.6
ITEM_396,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,849.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,4.8
ITEM_397,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,3.0,5.0,5.0,4.0,2.0,True,0,,200,1092.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,4.2
ITEM_397,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,895.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_397,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,3.0,3.0,3.0,2.0,True,0,,200,1244.0,595.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,3.0
ITEM_397,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,5.0,5.0,4.0,2.0,True,0,,200,807.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.2
ITEM_397,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,3.0,5.0,5.0,3.0,2.0,True,0,,200,930.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,3.8
ITEM_397,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,5.0,5.0,5.0,5.0,1.0,True,0,,200,876.0,1050.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,5.0
ITEM_397,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4.0,3.0,5.0,4.0,5.0,1.0,True,0,,200,861.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.2
ITEM_397,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,1.0,1.0,1.0,1.0,1.0,1.0,True,0,,200,855.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,1.0
ITEM_400,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,3.0,4.0,4.0,4.0,2.0,True,0,,200,1101.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,3.8
ITEM_400,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,4.0,3.0,4.0,4.0,3.0,2.0,True,0,,200,892.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,3.6
ITEM_400,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,2.0,2.0,3.0,True,0,,200,1246.0,128.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,2.4
ITEM_400,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,3.0,2.0,4.0,3.0,3.0,2.0,True,0,,200,807.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,3.0
ITEM_400,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,4.0,3.0,5.0,4.0,3.0,2.0,True,0,,200,930.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,3.8
ITEM_400,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,3.0,5.0,5.0,4.0,2.0,True,0,,200,866.0,1027.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,4.4
ITEM_400,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4.0,3.0,4.0,4.0,4.0,2.0,True,0,,200,859.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,3.8
ITEM_400,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,5.0,4.0,4.0,5.0,5.0,1.0,True,0,,200,851.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,4.6
ITEM_402,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,3.0,4.0,5.0,4.0,2.0,True,0,,200,1108.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,4.0
ITEM_402,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,5.0,5.0,5.0,5.0,1.0,True,0,,200,900.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,5.0
ITEM_402,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,3.0,3.0,4.0,3.0,3.0,True,0,,200,1258.0,623.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,3.2
ITEM_402,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,814.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.8
ITEM_402,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,930.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,4.6
ITEM_402,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,3.0,3.0,3.0,5.0,4.0,3.0,True,0,,200,877.0,1341.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,3.6
ITEM_402,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,4.0,3.0,5.0,4.0,5.0,1.0,True,0,,200,864.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.2
ITEM_402,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,862.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,4.6
ITEM_403,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,1091.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,4.6
ITEM_403,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,889.0,79.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_403,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,3.0,3.0,3.0,3.0,True,0,,200,1245.0,787.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,2.8
ITEM_403,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,4.0,3.0,4.0,4.0,5.0,1.0,True,0,,200,803.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.0
ITEM_403,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,4.0,5.0,1.0,True,0,,200,925.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,4.4
ITEM_403,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,5.0,5.0,5.0,5.0,1.0,True,0,,200,867.0,1274.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,5.0
ITEM_403,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,857.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.8
ITEM_403,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,4.0,2.0,3.0,4.0,4.0,3.0,True,0,,200,846.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,3.4
ITEM_406,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,3.0,5.0,4.0,4.0,2.0,True,0,,200,1100.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,4.0
ITEM_406,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,896.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_406,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,4.0,2.0,4.0,3.0,3.0,3.0,True,0,,200,1249.0,128.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,3.2
ITEM_406,deepseek,DeepSeek-V4 Expert Mode,deepseek-v4,deepseek-v4-pro,deepseek-v4-pro,deepseek-v4,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,805.0,94.0,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,api_judge_run_20260514_200305,api_outputs/api_judge_run_20260514_200305\api_judge_scores_long.csv,4.8
ITEM_406,doubao,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,5.0,4.0,3.0,3.0,True,0,,200,927.0,129.0,,api_judge_run_20260514_210500_doubao2pro_full,api_outputs/api_judge_run_20260514_210500_doubao2pro_full\api_judge_scores_long.csv,3.4
ITEM_406,glm,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,glm-5.1,5.0,3.0,5.0,5.0,5.0,1.0,True,0,,200,871.0,763.0,,api_judge_run_20260514_203439,api_outputs/api_judge_run_20260514_203439\api_judge_scores_long.csv,4.6
ITEM_406,qwen,Qwen3.5 Thinking,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,qwen3.5-plus,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,857.0,368.0,,api_judge_run_20260514_212205,api_outputs/api_judge_run_20260514_212205\api_judge_scores_long.csv,4.8
ITEM_406,mimo,Mimo v2.5 Pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,3.0,3.0,4.0,4.0,4.0,2.0,True,0,,200,856.0,101.0,,api_judge_run_20260514_193021,api_outputs/api_judge_run_20260514_193021\api_judge_scores_long.csv,3.6
ITEM_408,openai,GPT-5.5 Thinking,gpt-5.5,gpt-5.5,gpt-5.5-2026-04-23,gpt-5.5,4.0,2.0,5.0,4.0,4.0,3.0,True,1,,200,1102.0,590.0,,api_judge_run_20260514_163748,api_outputs/api_judge_run_20260514_163748\api_judge_scores_long.csv,3.8
ITEM_408,gemini,Gemini 3.1 Pro,gemini-3.1-pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,gemini-3.1-pro,5.0,4.0,5.0,5.0,5.0,1.0,True,0,,200,892.0,120.0,gemini-3.1-pro-preview,api_judge_run_20260514_202126,api_outputs/api_judge_run_20260514_202126\api_judge_scores_long.csv,4.8
ITEM_408,anthropic,Claude Sonnet 4.6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,claude-sonnet-4-6,3.0,2.0,4.0,2.0,2.0,3.0,True,0,,200,1263.0,123.0,,api_judge_run_20260514_184921,api_outputs/api_judge_run_20260514_184921\api_judge_scores_long.csv,2.6
