call_attempt_uid,source_run_dir,source_log_line,judge_provider,item_id,paper_model_label,judge_model_requested,judge_model_returned,actual_api_model,api_endpoint_host,api_endpoint_sha256,http_status,parse_success,retry_count,request_date,response_date,elapsed_seconds_rounded,temperature,top_p,seed,max_output_tokens,response_format,tools_enabled,stream,reasoning_effort_or_thinking_do_sample,usage_prompt_tokens,usage_completion_tokens,parsed_score_present,fa,cc,lc,tf,mq,risk,raw_response_sha256,raw_response_bytes,system_backend_id_present,system_backend_id_sha256,error_message_present,error_message_sha256
API_GLM_0166,api_judge_run_20260514_203439,166,glm,ITEM_720,GLM-5.1,glm-5.1,,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,0,FALSE,1,2026-05-14,2026-05-14,61.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",,,FALSE,,,,,,,43047f5e7857dec24f82c2c9e86d0a0002af1761d9f0105dbe7e558f7f203ec1,103,FALSE,,TRUE,1e4d8f2197f03a0c4d690bafabcd6dd29805150c83fe441df30b8b3a15990338
API_GLM_0167,api_judge_run_20260514_203439,167,glm,ITEM_720,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,2,2026-05-14,2026-05-14,30.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",789,1017,TRUE,1,1,1,1,1,1,d0a4900d9935c52b52b0af78149788f1be59fb249f26d49bd883d889b1087ae6,4156,FALSE,,FALSE,
API_GLM_0168,api_judge_run_20260514_203439,168,glm,ITEM_721,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,35.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",828,1566,TRUE,3,3,5,3,2,2,66669fcb81db2559a631e9d6e34b7778b11ae8c40a5b3bb9fddc668e79cae17c,6218,FALSE,,FALSE,
API_GLM_0169,api_judge_run_20260514_203439,169,glm,ITEM_722,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,23.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",830,947,TRUE,5,3,5,3,2,3,bc90ad777c5464ad0f1c188b8decedfaf59929dc12cfb5edd58994ba7303dfc6,4016,FALSE,,FALSE,
API_GLM_0170,api_judge_run_20260514_203439,170,glm,ITEM_727,GLM-5.1,glm-5.1,,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,0,FALSE,0,2026-05-14,2026-05-14,61.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",,,FALSE,,,,,,,43047f5e7857dec24f82c2c9e86d0a0002af1761d9f0105dbe7e558f7f203ec1,103,FALSE,,TRUE,1e4d8f2197f03a0c4d690bafabcd6dd29805150c83fe441df30b8b3a15990338
API_GLM_0171,api_judge_run_20260514_203439,171,glm,ITEM_727,GLM-5.1,glm-5.1,,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,0,FALSE,1,2026-05-14,2026-05-14,61.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",,,FALSE,,,,,,,43047f5e7857dec24f82c2c9e86d0a0002af1761d9f0105dbe7e558f7f203ec1,103,FALSE,,TRUE,1e4d8f2197f03a0c4d690bafabcd6dd29805150c83fe441df30b8b3a15990338
API_GLM_0172,api_judge_run_20260514_203439,172,glm,ITEM_727,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,2,2026-05-14,2026-05-14,26.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",833,1101,TRUE,5,3,5,3,1,1,a1af6c5f5d2e7d7bde4a4a9a327dddf8e82faefe1c6462cceff83717432b06b2,4579,FALSE,,FALSE,
API_GLM_0173,api_judge_run_20260514_203439,173,glm,ITEM_728,GLM-5.1,glm-5.1,,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,0,FALSE,0,2026-05-14,2026-05-14,60.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",,,FALSE,,,,,,,43047f5e7857dec24f82c2c9e86d0a0002af1761d9f0105dbe7e558f7f203ec1,103,FALSE,,TRUE,1e4d8f2197f03a0c4d690bafabcd6dd29805150c83fe441df30b8b3a15990338
API_GLM_0174,api_judge_run_20260514_203439,174,glm,ITEM_728,GLM-5.1,glm-5.1,,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,0,FALSE,1,2026-05-14,2026-05-14,62.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",,,FALSE,,,,,,,43047f5e7857dec24f82c2c9e86d0a0002af1761d9f0105dbe7e558f7f203ec1,103,FALSE,,TRUE,1e4d8f2197f03a0c4d690bafabcd6dd29805150c83fe441df30b8b3a15990338
API_GLM_0175,api_judge_run_20260514_203439,175,glm,ITEM_728,GLM-5.1,glm-5.1,,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,0,FALSE,2,2026-05-14,2026-05-14,62.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",,,FALSE,,,,,,,43047f5e7857dec24f82c2c9e86d0a0002af1761d9f0105dbe7e558f7f203ec1,103,FALSE,,TRUE,1e4d8f2197f03a0c4d690bafabcd6dd29805150c83fe441df30b8b3a15990338
API_GLM_0176,api_judge_run_20260514_203439,176,glm,ITEM_733,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,33.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",830,1185,TRUE,4,3,5,3,1,4,54b50e66f88d22396c2de7b7528d10a1fa765ebf0277175ddf22ee7ccb983781,4924,FALSE,,FALSE,
API_GLM_0177,api_judge_run_20260514_203439,177,glm,ITEM_734,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,35.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",836,1371,TRUE,5,3,5,5,3,3,0370727c74f2b1b6bf96730f9d2a25488c87cb719b2ce04691abc8aaa2437c8d,5725,FALSE,,FALSE,
API_GLM_0178,api_judge_run_20260514_203439,178,glm,ITEM_739,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,24.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",838,829,TRUE,5,3,5,3,3,1,22d41326f5ec025cbbaa1e1362c30dcabca3efd63651a82f9746c07c6fd3ece9,3402,FALSE,,FALSE,
API_GLM_0179,api_judge_run_20260514_203439,179,glm,ITEM_740,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,39.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",835,1292,TRUE,3,2,4,2,2,2,22912dd186a35e8b633d7b6f27d5b31e70a074c83199155bc351a996f5477a07,5365,FALSE,,FALSE,
API_GLM_0180,api_judge_run_20260514_203439,180,glm,ITEM_745,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,33.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",835,1343,TRUE,3,3,5,3,3,3,7934bbf80d70f30ca410407fbc5a406d2cfb6790136afbac7c68ac00cf1d39fa,5770,FALSE,,FALSE,
API_GLM_0181,api_judge_run_20260514_203439,181,glm,ITEM_746,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,31.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",832,1089,TRUE,5,3,5,2,1,1,081f11fb4a20dbb8b894047f9d2cc635101dc37e4075cc39965abd7c76444c4f,4418,FALSE,,FALSE,
API_GLM_0182,api_judge_run_20260514_203439,182,glm,ITEM_752,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,21.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",862,841,TRUE,5,3,5,5,5,1,ced534a3e6f8d74109ba2ed82c5fbe76ff27f1ef9264293b7c4bf2261810ccc6,3539,FALSE,,FALSE,
API_GLM_0183,api_judge_run_20260514_203439,183,glm,ITEM_755,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,28.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",866,1116,TRUE,5,3,5,5,5,1,73cee73b1c5379aae99a9f31a6c2726850ffe08cc5b46838b816a5cc11e3bdca,4525,FALSE,,FALSE,
API_GLM_0184,api_judge_run_20260514_203439,184,glm,ITEM_758,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,26.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",865,1046,TRUE,5,4,5,5,4,1,6a4899828231a290b33d401d47735923bccd4145476b0f2deaf33fc173b4f2b4,4202,FALSE,,FALSE,
API_GLM_0185,api_judge_run_20260514_203439,185,glm,ITEM_761,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,23.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",868,860,TRUE,5,3,5,5,5,1,a1dedf5331b280189f38cc236a40e7b3d2ec0ee7e02d16261cd1b7250a5fb340,3437,FALSE,,FALSE,
API_GLM_0186,api_judge_run_20260514_203439,186,glm,ITEM_764,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,29.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",866,939,TRUE,5,4,5,5,5,1,7e265dcb650ccc80a438d3be86e46a7d905fff90518e708ef983b4f38e737cee,3888,FALSE,,FALSE,
API_GLM_0187,api_judge_run_20260514_203439,187,glm,ITEM_767,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,58.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",867,1902,TRUE,3,3,5,5,3,3,3447287af30709191877c6c6245d719a556c2033b0970d74f2ce26286b8bdaf6,8005,FALSE,,FALSE,
API_GLM_0188,api_judge_run_20260514_203439,188,glm,ITEM_770,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,23.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",864,869,TRUE,5,3,5,5,5,1,58ac29f07bee7f3b6c6def05df0e467831666bbf760c71f112a2d1fdb692679b,3605,FALSE,,FALSE,
API_GLM_0189,api_judge_run_20260514_203439,189,glm,ITEM_773,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,22.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",871,886,TRUE,5,5,5,5,5,1,382bbe8b42e8fcbe6ed5a3abaf4149a4f1ae0bc06a351146b8e7cc45fe7075ee,3542,FALSE,,FALSE,
API_GLM_0190,api_judge_run_20260514_203439,190,glm,ITEM_776,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,24.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",866,950,TRUE,5,5,5,5,5,1,96909a8a02ee6adfbf6b5d59d800232716a2f4ca183b8c9ac674ce05167be342,3800,FALSE,,FALSE,
API_GLM_0191,api_judge_run_20260514_203439,191,glm,ITEM_779,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,21.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",866,875,TRUE,5,4,5,5,5,1,e1fa214f21308f65d083f9c26312a469a94fbe0d7cca75729c1cac4f9df0c935,3655,FALSE,,FALSE,
API_GLM_0192,api_judge_run_20260514_203439,192,glm,ITEM_785,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,19.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",788,706,TRUE,1,1,1,1,1,1,b34fb90c13b392a7032c4e1ed3811de6746571bf2ab10ee816c42bddec134678,2943,FALSE,,FALSE,
API_GLM_0193,api_judge_run_20260514_203439,193,glm,ITEM_791,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,21.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",788,880,TRUE,1,1,1,1,1,1,f33155cdadf763c67ef4efc9a6f040474f07d7b9928b999e9e8e12a8a3543453,3415,FALSE,,FALSE,
API_GLM_0194,api_judge_run_20260514_203439,194,glm,ITEM_797,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,23.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",790,777,TRUE,1,1,1,1,1,1,9cfeb5c87db09bc6c9b0efc7f21df8cc62c08a0a497fc45723236f5a2e690500,3041,FALSE,,FALSE,
API_GLM_0195,api_judge_run_20260514_203439,195,glm,ITEM_803,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,22.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",793,773,TRUE,1,1,1,1,1,1,fce25317a6788a05c007e73031edd0a9477eb0a28c9848a325de178df0c1eafb,3187,FALSE,,FALSE,
API_GLM_0196,api_judge_run_20260514_203439,196,glm,ITEM_809,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,33.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",792,1213,TRUE,1,1,1,1,1,1,f783c7a53aace4aa025d2217fae1625a1b3afba81d5c702f6e2b41b1817870fb,5433,FALSE,,FALSE,
API_GLM_0197,api_judge_run_20260514_203439,197,glm,ITEM_728,GLM-5.1,glm-5.1,glm-5.1,glm-5.1,open.bigmodel.cn,1828e2af3557425dc2c6350b759c7539fad86481a99b9ac3865bb48f551cb493,200,TRUE,0,2026-05-14,2026-05-14,43.000,0,not_set,unsupported,override=2000; target=800; note=GLM-5.1 default thinking consumed the 800-token budget before final JSON; override is logged as a provider-specific reasoning-token limit,"{""type"": ""json_object""}",FALSE,FALSE,"{""do_sample"": false, ""max_tokens_override"": 2000, ""thinking"": {""type"": ""enabled""}}",833,1527,TRUE,5,3,5,4,3,1,c573d18b39c9ff0dcc19a7cc69586e1aba572a77c5db7de93dca621f8dad7925,6328,FALSE,,FALSE,
API_KIMI_0001,api_judge_run_20260514_203800,1,kimi,ITEM_004,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,api.moonshot.cn,ff7dad4f0b167f53ac644aadc2028891f6c496db1e0ad7b6c0734c114e72bfd4,200,FALSE,0,2026-05-14,2026-05-14,138.000,forced=1; target=0; note=Official kimi-k2.6 API rejects temperature=0 and allows only temperature=1; recorded as a provider limitation.,not_set,unsupported,override=4096; target=800; note=Kimi thinking responses place reasoning_content and final content under the same max_tokens budget; 800 produced finish_reason=length before final JSON.,prompt_enforced_json,FALSE,override=True; target=False; note=Non-streaming kimi-k2.6 thinking calls repeatedly closed the connection before a response; streaming is used as an official provider transport limitation and aggregated into one JSON response.,"{""max_tokens_override"": 4096, ""stream_override"": true, ""temperature_override"": 1, ""thinking"": ""enabled_if_available_by_model""}",,,FALSE,,,,,,,c5fcea3967db014bd7d1841a0260416aacb953db6db9eebfbd220a2de8ed7b04,993410,FALSE,,TRUE,77c699af4391e7140d615f5cf812204c96fc7c8d87e2194eb78647693dc828cc
API_KIMI_0002,api_judge_run_20260514_203800,2,kimi,ITEM_004,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,api.moonshot.cn,ff7dad4f0b167f53ac644aadc2028891f6c496db1e0ad7b6c0734c114e72bfd4,200,FALSE,1,2026-05-14,2026-05-14,145.000,forced=1; target=0; note=Official kimi-k2.6 API rejects temperature=0 and allows only temperature=1; recorded as a provider limitation.,not_set,unsupported,override=4096; target=800; note=Kimi thinking responses place reasoning_content and final content under the same max_tokens budget; 800 produced finish_reason=length before final JSON.,prompt_enforced_json,FALSE,override=True; target=False; note=Non-streaming kimi-k2.6 thinking calls repeatedly closed the connection before a response; streaming is used as an official provider transport limitation and aggregated into one JSON response.,"{""max_tokens_override"": 4096, ""stream_override"": true, ""temperature_override"": 1, ""thinking"": ""enabled_if_available_by_model""}",,,FALSE,,,,,,,99ba17e657172328db681c95f97237d3596b3208b7109a1076c4557327e8063c,993477,FALSE,,TRUE,77c699af4391e7140d615f5cf812204c96fc7c8d87e2194eb78647693dc828cc
API_KIMI_0003,api_judge_run_20260514_203800,3,kimi,ITEM_004,Kimi K2.6 Thinking,kimi-k2.6-thinking,kimi-k2.6,kimi-k2.6,api.moonshot.cn,ff7dad4f0b167f53ac644aadc2028891f6c496db1e0ad7b6c0734c114e72bfd4,200,TRUE,2,2026-05-14,2026-05-14,118.000,forced=1; target=0; note=Official kimi-k2.6 API rejects temperature=0 and allows only temperature=1; recorded as a provider limitation.,not_set,unsupported,override=4096; target=800; note=Kimi thinking responses place reasoning_content and final content under the same max_tokens budget; 800 produced finish_reason=length before final JSON.,prompt_enforced_json,FALSE,override=True; target=False; note=Non-streaming kimi-k2.6 thinking calls repeatedly closed the connection before a response; streaming is used as an official provider transport limitation and aggregated into one JSON response.,"{""max_tokens_override"": 4096, ""stream_override"": true, ""temperature_override"": 1, ""thinking"": ""enabled_if_available_by_model""}",,,TRUE,3,3,3,3,3,3,a2f46ca174884dba1b1fd31d6251b81029506a5d995b44c605ffea6315096a55,841959,FALSE,,FALSE,
