item_id,domain,concept,task_type,generated_text
API810_408,Biology,光合作用与细胞呼吸,B,"{""concept"": ""光合作用与细胞呼吸"", ""id"": ""C18"", ""scene"": ""黑暗的卧室里，绿萝正在悄悄吸收氧气释放二氧化碳，为生存消耗能量。"", ""tags"": [""光合作用"", ""细胞呼吸"", ""维持生命""], ""title"": ""夜间的盆栽"", ""warning"": ""植物无时无刻不在进行呼吸作用以维持生命。""}"
API810_409,Geoscience,板块构造,B,"{""concept"": ""板块构造"", ""id"": ""C19"", ""scene"": ""地理课上，小雨剪下南美洲和非洲的地图，发现它们的边缘竟能完美拼合。"", ""tags"": [""板块运动"", ""岩石圈"", ""大陆漂移""], ""title"": ""拼图的大陆"", ""warning"": ""地球表面不是一块死寂不变的坚硬外壳。""}"
API810_410,Geoscience,地质时间,B,"{""concept"": ""地质时间"", ""id"": ""C20"", ""scene"": ""游客惊叹于大峡谷的深邃壮阔，这可是科罗拉多河水切削了数百万年的杰作。"", ""tags"": [""地质时间"", ""缓慢累积"", ""宏大改变""], ""title"": ""滴水穿石谷"", ""warning"": ""壮观地貌多是漫长岁月里缓慢作用的结果。""}"
API810_411,Geoscience,岩石循环,B,"{""concept"": ""岩石循环"", ""id"": ""C21"", ""scene"": ""博物馆里，讲解员指着大理岩说，它曾经是海底的石灰岩，被地热烤了很久。"", ""tags"": [""岩石循环"", ""变质作用"", ""物质转化""], ""title"": ""烘烤的石头"", ""warning"": ""岩石的种类在漫长的地质演化中并非固定不变。""}"
API810_412,Geoscience,地震成因,B,"{""concept"": ""地震成因"", ""id"": ""C22"", ""scene"": ""小明用力弯折竹筷，筷子突然“啪”地断裂弹开。地下的岩层断裂也是如此。"", ""tags"": [""应力积累"", ""断层破裂"", ""释放能量""], ""title"": ""折断的竹筷"", ""warning"": ""地震绝大多数是地层断裂引发，非地下爆炸。""}"
API810_413,Geoscience,火山与板块边界,B,"{""concept"": ""火山与板块边界"", ""id"": ""C23"", ""scene"": ""纪录片展示了太平洋边缘的无数座火山，它们像一串项链紧随板块缝隙排列。"", ""tags"": [""火山分布"", ""板块交界"", ""地壳薄弱""], ""title"": ""环太平洋圈"", ""warning"": ""火山集中在板块边缘的地质活跃区，非随机分布。""}"
API810_414,Geoscience,地球内部结构,B,"{""concept"": ""地球内部结构"", ""id"": ""C24"", ""scene"": ""老师切开白煮蛋，蛋壳、蛋白和蛋黄，完美对应了地球的地壳、地幔和地核。"", ""tags"": [""地壳"", ""地幔"", ""地核""], ""title"": ""切开的煮蛋"", ""warning"": ""地幔绝大部分是固态岩石，并不是液态岩浆。""}"
API810_415,Climate/Environment,温室效应,B,"{""concept"": ""温室效应"", ""id"": ""C25"", ""scene"": ""寒冬里，爷爷的玻璃温室却暖洋洋的。大气层就像这玻璃，留住了地表热量。"", ""tags"": [""温室气体"", ""吸收热量"", ""天然保温""], ""title"": ""冬日的暖房"", ""warning"": ""天然的温室效应是地球生命存活的必备保温毯。""}"
API810_416,Climate/Environment,天气与气候,B,"{""concept"": ""天气与气候"", ""id"": ""C26"", ""scene"": ""五月天突然下雪，老李直呼变暖是骗局。气象员解释，一天的冷代表不了气候。"", ""tags"": [""短期天气"", ""长期气候"", ""平均状态""], ""title"": ""五月的飞雪"", ""warning"": ""单日天气的剧烈波动不能否定长期的气候趋势。""}"
API810_417,Climate/Environment,全球变暖与气候变化,B,"{""concept"": ""全球变暖与气候变化"", ""id"": ""C27"", ""scene"": ""探险家重返雪山，发现冰川退缩，连带引发了山下湖泊干涸与更频繁的暴雨。"", ""tags"": [""全球变暖"", ""极端天气"", ""系统影响""], ""title"": ""干涸的湖泊"", ""warning"": ""变暖不仅是温度变高，还引发干旱等极端天气。""}"
API810_418,Climate/Environment,二氧化碳的气候作用,B,"{""concept"": ""二氧化碳的气候作用"", ""id"": ""C28"", ""scene"": ""仅仅一滴红墨水就染红了整杯水。大气中微增的二氧化碳，足以打破热量平衡。"", ""tags"": [""温室气体"", ""微量大效"", ""热量平衡""], ""title"": ""致命红墨水"", ""warning"": ""别因为二氧化碳占比低就忽视它极强的保温能力。""}"
API810_419,Climate/Environment,海洋垃圾与塑料污染,B,"{""concept"": ""海洋垃圾与塑料污染"", ""id"": ""C29"", ""scene"": ""兽医从海龟鼻孔拔出塑料管，海里的塑料正碎成肉眼难见的渣，被鱼类吃掉。"", ""tags"": [""微塑料"", ""难以降解"", ""食物链""], ""title"": ""海龟的眼泪"", ""warning"": ""塑料在海中不会自然消失，只会碎裂成微塑料。""}"
API810_420,Climate/Environment,自然变率与人为影响,B,"{""concept"": ""自然变率与人为影响"", ""id"": ""C30"", ""scene"": ""科学家看着近百年的气温图表直摇头，这陡峭上升的异常曲线绝非大自然的手笔。"", ""tags"": [""自然波动"", ""人类活动"", ""快速变暖""], ""title"": ""陡峭的曲线"", ""warning"": ""工业时代以来的快速升温主要是人类活动导致的。""}"
API810_421,Physics,惯性,C,answer: A
API810_422,Physics,净力与加速度,C,answer: A
API810_423,Physics,牛顿第三定律,C,answer: C
API810_424,Physics,抛体运动,C,answer: C
API810_425,Physics,圆周运动,C,answer: A
API810_426,Physics,摩擦力与运动,C,answer: B
API810_427,Chemistry,质量守恒,C,answer: D
API810_428,Chemistry,物质微粒观,C,answer: A
API810_429,Chemistry,相变,C,answer: D
API810_430,Chemistry,化学反应与物理变化,C,answer: B
API810_431,Chemistry,化学键,C,answer: B
API810_432,Chemistry,溶液浓度与稀释,C,answer: D
API810_433,Biology,自然选择,C,answer: C
API810_434,Biology,进化没有预设目标,C,answer: C
API810_435,Biology,随机变异与非随机选择,C,answer: B
API810_436,Biology,遗传信息与性状,C,answer: C
API810_437,Biology,能量流动与物质循环,C,answer: C
API810_438,Biology,光合作用与细胞呼吸,C,answer: C
API810_439,Geoscience,板块构造,C,answer: C
API810_440,Geoscience,地质时间,C,answer: C
API810_441,Geoscience,岩石循环,C,answer: C
API810_442,Geoscience,地震成因,C,answer: C
API810_443,Geoscience,火山与板块边界,C,answer: C
API810_444,Geoscience,地球内部结构,C,answer: C
API810_445,Climate/Environment,温室效应,C,answer: C
API810_446,Climate/Environment,天气与气候,C,answer: C
API810_447,Climate/Environment,全球变暖与气候变化,C,answer: C
API810_448,Climate/Environment,二氧化碳的气候作用,C,answer: C
API810_449,Climate/Environment,海洋垃圾与塑料污染,C,answer: C
API810_450,Climate/Environment,自然变率与人为影响,C,answer: C
API810_451,Physics,惯性,A,"text: 惯性是物体保持原有运动状态的性质。
misconception: 运动必须一直受力
correction: 没有净力时，物体也可保持匀速直线运动。"
API810_452,Physics,净力与加速度,A,"text: 物体的加速度与所受净力成正比，与质量成反比。
misconception: 力越大速度越大
correction: 力决定的是加速度，即速度变化的快慢，而非速度本身。"
API810_453,Physics,牛顿第三定律,A,"text: 作用力与反作用力大小相等、方向相反，分别作用在两个不同物体上。
misconception: 作用力与反作用力能互相抵消
correction: 它们作用在不同物体上，不能抵消。"
API810_454,Physics,抛体运动,A,"text: 抛体运动中水平方向做匀速运动，竖直方向做匀加速运动。
misconception: 抛出的物体受到向前的力
correction: 物体出手后仅受重力，水平方向不受力，保持匀速。"
API810_455,Physics,圆周运动,A,"text: 做圆周运动的物体持续受到指向圆心的向心力作用。
misconception: 向心力是一种独立的力
correction: 向心力是合力指向圆心的效果，不是一种新的力。"
API810_456,Physics,摩擦力与运动,A,"text: 摩擦力阻碍物体间的相对运动或相对运动趋势。
misconception: 摩擦力总是阻碍运动
correction: 摩擦力也可提供动力，如走路时地面的摩擦力推动前进。"
API810_457,Chemistry,质量守恒,A,"text: 化学反应前后，参与反应的各物质总质量保持不变。
misconception: 反应后质量一定不变
correction: 敞口体系中气体逸出可能导致质量减少，但原子总数不变。"
API810_458,Chemistry,物质微粒观,A,"text: 物质由不断运动的微粒（分子、原子等）构成。
misconception: 看不见的就不存在
correction: 分子和原子极小，肉眼不可见，但可通过实验验证其存在。"
API810_459,Chemistry,相变,A,"text: 相变是物质在固、液、气等状态之间的转变过程。
misconception: 相变时温度一直升高
correction: 相变过程中温度保持不变，吸收或释放的是潜热。"
API810_460,Chemistry,化学反应与物理变化,A,"text: 化学反应产生新物质，物理变化只改变形态而不产生新物质。
misconception: 状态改变就是化学变化
correction: 冰融化为水是物理变化，没有新物质生成。"
API810_461,Chemistry,化学键,A,"text: 化学键是原子之间强烈的相互作用，使原子结合成分子或晶体。
misconception: 化学键断裂一定需要加热
correction: 化学键可通过多种方式断裂，如光照、催化等，不只靠加热。"
API810_462,Chemistry,溶液浓度与稀释,A,"text: 溶液浓度指溶质质量或物质的量与溶液总量的比值。
misconception: 加水稀释溶质也会减少
correction: 稀释时溶质质量不变，只是溶液体积增大，浓度降低。"
API810_463,Biology,自然选择,A,"text: 自然选择指适应环境的个体更易存活和繁殖，从而传递基因。
misconception: 生物为了适应环境而主动改变
correction: 自然选择是对已有变异的筛选，不是生物主动适应。"
API810_464,Biology,进化没有预设目标,A,"text: 进化是基因频率随时间变化的过程，没有预设方向和终点。
misconception: 进化就是从低级到高级
correction: 进化没有高低之分，只是种群适应当前环境的变化。"
API810_465,Biology,随机变异与非随机选择,A,"text: 基因变异是随机的，但自然选择是有方向性的筛选过程。
misconception: 变异是为了适应环境
correction: 变异随机发生，环境通过选择保留有利变异。"
API810_466,Biology,遗传信息与性状,A,"text: 基因携带遗传信息，通过控制蛋白质合成来影响性状。
misconception: 一个基因只决定一个性状
correction: 性状常受多基因共同影响，一个基因也可影响多个性状。"
API810_467,Biology,能量流动与物质循环,A,"text: 生态系统中能量单向流动、逐级递减，物质则可循环利用。
misconception: 能量和物质都能循环
correction: 能量最终以热能散失，不能循环；物质可以反复循环。"
API810_468,Biology,光合作用与细胞呼吸,A,"text: 光合作用将光能转化为化学能储存，细胞呼吸释放化学能供生命活动利用。
misconception: 植物只进行光合作用
correction: 植物所有活细胞时刻都在进行细胞呼吸，白天两种过程同时进行。"
API810_469,Geoscience,板块构造,A,"text: 地球岩石圈由多个板块组成，板块在软流层上缓慢移动。
misconception: 大陆在海洋上漂移
correction: 板块包括大陆和海洋地壳，整体在软流层上移动。"
API810_470,Geoscience,地质时间,A,"text: 地球已有约46亿年历史，地质事件发生在极漫长的时间尺度上。
misconception: 地球只有几千年历史
correction: 放射性同位素测年等方法证实地球年龄约46亿年。"
API810_471,Geoscience,岩石循环,A,"text: 岩浆岩、沉积岩和变质岩在地质作用下可相互转化。
misconception: 岩石类型固定不变
correction: 在高温高压或风化沉积等作用下，岩石可从一种变为另一种。"
API810_472,Geoscience,地震成因,A,"text: 大多数地震由地壳中断层突然滑动释放能量引起。
misconception: 地震只发生在板块边界
correction: 板块内部断层活动也可引发地震，如大陆内部的断层带。"
API810_473,Geoscience,火山与板块边界,A,"text: 火山多分布在板块边界，岩浆沿裂缝上升喷出地表。
misconception: 火山都是板块碰撞造成的
correction: 板块张裂处也可形成火山，如大洋中脊和热点火山。"
API810_474,Geoscience,地球内部结构,A,"text: 地球内部分为地壳、地幔和地核，各层密度和成分不同。
misconception: 地球内部全部是熔融岩浆
correction: 地幔大部分为固态，只有部分软流层呈塑性状态。"
API810_475,Climate/Environment,温室效应,A,"text: 温室气体吸收地表辐射的热量，使地球维持适宜温度。
misconception: 温室效应完全是坏事
correction: 天然温室效应维持地球宜居温度，问题在于过度增强。"
API810_476,Climate/Environment,天气与气候,A,"text: 天气是短期大气状态，气候是某地区长期天气的统计特征。
misconception: 一天冷了就是气候变冷
correction: 单日天气波动不代表气候趋势，气候需多年数据统计。"
API810_477,Climate/Environment,全球变暖与气候变化,A,"text: 全球变暖指地球平均气温长期上升趋势，是气候变化的一部分。
misconception: 全球变暖意味着冬天不冷了
correction: 全球变暖增加极端天气频率，部分地区冬季可能更严寒。"
API810_478,Climate/Environment,二氧化碳的气候作用,A,"text: 二氧化碳是重要温室气体，能吸收红外辐射使大气升温。
misconception: 二氧化碳是污染气体
correction: 二氧化碳本身无毒，但过量排放会增强温室效应。"
API810_479,Climate/Environment,海洋垃圾与塑料污染,A,"text: 大量塑料垃圾进入海洋，难以降解，危害海洋生物和生态系统。
misconception: 塑料扔海里会被海水溶解
correction: 塑料不会溶解，只会碎裂成微塑料，长期存在于海洋中。"
API810_480,Climate/Environment,自然变率与人为影响,A,"text: 气候变化既受自然因素驱动，也受人类活动的显著影响。
misconception: 气候变化全是自然现象
correction: 人类排放温室气体等行为已被确认是近年变暖的主因。"
API810_481,Physics,惯性,B,"{""concept"": ""惯性"", ""id"": ""C01"", ""scene"": ""公交急刹，小林身体前倾，才发现身体会保持原来的运动状态。"", ""tags"": [""惯性"", ""运动状态"", ""牛顿定律""], ""title"": ""急刹瞬间"", ""warning"": ""惯性不是一种力。""}"
API810_482,Physics,净力与加速度,B,"{""concept"": ""净力与加速度"", ""id"": ""C02"", ""scene"": ""小王和小李同时推购物车，合力越大，车加速越快。"", ""tags"": [""净力"", ""加速度"", ""牛二律""], ""title"": ""推车实验"", ""warning"": ""力决定加速度，不是直接决定速度。""}"
API810_483,Physics,牛顿第三定律,B,"{""concept"": ""牛顿第三定律"", ""id"": ""C03"", ""scene"": ""小明和小华对拳，两人同时感到疼痛，力始终相互存在。"", ""tags"": [""作用力"", ""反作用力"", ""相互""], ""title"": ""对拳之谜"", ""warning"": ""作用力与反作用力不能互相抵消。""}"
API810_484,Physics,抛体运动,B,"{""concept"": ""抛体运动"", ""id"": ""C04"", ""scene"": ""篮球脱手后，小杰发现球不再受向前的力，却仍沿弧线飞行。"", ""tags"": [""抛体"", ""重力"", ""惯性""], ""title"": ""投篮弧线"", ""warning"": ""出手后物体只受重力，没有向前的力。""}"
API810_485,Physics,圆周运动,B,"{""concept"": ""圆周运动"", ""id"": ""C05"", ""scene"": ""小美坐旋转木马，身体不断向外甩，才意识到需要向心力。"", ""tags"": [""圆周运动"", ""向心力"", ""合力""], ""title"": ""旋转木马"", ""warning"": ""向心力不是一种独立的力。""}"
API810_486,Physics,摩擦力与运动,B,"{""concept"": ""摩擦力与运动"", ""id"": ""C06"", ""scene"": ""小刚雪地滑倒，才明白走路靠的是地面给脚的摩擦力。"", ""tags"": [""摩擦力"", ""相对运动"", ""动力""], ""title"": ""走路的秘密"", ""warning"": ""摩擦力不一定阻碍运动，也可提供动力。""}"
API810_487,Chemistry,质量守恒,B,"{""concept"": ""质量守恒"", ""id"": ""C07"", ""scene"": ""小红点燃蜡烛后发现质量变少，以为质量不守恒了。"", ""tags"": [""质量守恒"", ""化学反应"", ""气体""], ""title"": ""蜡烛之谜"", ""warning"": ""敞口体系气体逸出会减少质量，但原子总数不变。""}"
API810_488,Chemistry,物质微粒观,B,"{""concept"": ""物质微粒观"", ""id"": ""C08"", ""scene"": ""小丽将墨水滴入水中扩散，才理解物质由不断运动的微粒组成。"", ""tags"": [""分子"", ""原子"", ""微粒""], ""title"": ""看不见的水"", ""warning"": ""肉眼看不见不代表微粒不存在。""}"
API810_489,Chemistry,相变,B,"{""concept"": ""相变"", ""id"": ""C09"", ""scene"": ""小强加热冰水，发现温度停在零度，冰却在慢慢融化。"", ""tags"": [""相变"", ""潜热"", ""状态变化""], ""title"": ""冰水之间"", ""warning"": ""相变过程中温度保持不变。""}"
API810_490,Chemistry,化学反应与物理变化,B,"{""concept"": ""化学反应与物理变化"", ""id"": ""C10"", ""scene"": ""小芳把石头敲碎只是物理变化，铁钉生锈却产生了新物质。"", ""tags"": [""化学反应"", ""物理变化"", ""新物质""], ""title"": ""铁锈与碎石"", ""warning"": ""状态改变不一定产生新物质。""}"
API810_491,Chemistry,化学键,B,"{""concept"": ""化学键"", ""id"": ""C11"", ""scene"": ""小军看分子模型，发现原子之间靠化学键紧紧连在一起。"", ""tags"": [""化学键"", ""原子"", ""分子""], ""title"": ""牵手的原子"", ""warning"": ""化学键断裂不一定要加热。""}"
API810_492,Chemistry,溶液浓度与稀释,B,"{""concept"": ""溶液浓度与稀释"", ""id"": ""C12"", ""scene"": ""小云往糖水里加水，甜味变淡，但糖的总量并没有减少。"", ""tags"": [""浓度"", ""稀释"", ""溶质""], ""title"": ""糖水加水"", ""warning"": ""稀释时溶质质量不变，浓度降低。""}"
API810_493,Biology,自然选择,B,"{""concept"": ""自然选择"", ""id"": ""C13"", ""scene"": ""工业革命后，黑色桦尺蛾因环境变化而数量大增。"", ""tags"": [""自然选择"", ""适应"", ""环境""], ""title"": ""桦尺蛾之变"", ""warning"": ""生物不是为了适应而主动改变自己。""}"
API810_494,Biology,进化没有预设目标,B,"{""concept"": ""进化没有预设目标"", ""id"": ""C14"", ""scene"": ""小涛以为人类是进化的终点，老师说进化没有预定方向。"", ""tags"": [""进化"", ""基因频率"", ""无目标""], ""title"": ""无方向的路"", ""warning"": ""进化没有从低级到高级的方向。""}"
API810_495,Biology,随机变异与非随机选择,B,"{""concept"": ""随机变异与非随机选择"", ""id"": ""C15"", ""scene"": ""小琳用骰子模拟变异，用筛子筛选，发现变异随机但选择有方向。"", ""tags"": [""随机变异"", ""自然选择"", ""基因""], ""title"": ""骰子与筛子"", ""warning"": ""变异随机发生，环境筛选是有方向的。""}"
API810_496,Biology,遗传信息与性状,B,"{""concept"": ""遗传信息与性状"", ""id"": ""C16"", ""scene"": ""小磊发现眼睛颜色受多个基因共同影响，不是单一基因决定。"", ""tags"": [""基因"", ""性状"", ""遗传""], ""title"": ""基因拼图"", ""warning"": ""一个基因不一定只决定一个性状。""}"
API810_497,Biology,能量流动与物质循环,B,"{""concept"": ""能量流动与物质循环"", ""id"": ""C17"", ""scene"": ""小雪观察草原食物链，发现能量逐级递减，物质却能循环。"", ""tags"": [""能量流动"", ""物质循环"", ""生态""], ""title"": ""食物链之能"", ""warning"": ""能量单向流动不能循环，物质可以循环。""}"
API810_498,Biology,光合作用与细胞呼吸,B,"{""concept"": ""光合作用与细胞呼吸"", ""id"": ""C18"", ""scene"": ""小阳以为植物白天只光合作用，其实所有活细胞时刻都在呼吸。"", ""tags"": [""光合作用"", ""细胞呼吸"", ""能量""], ""title"": ""植物也呼吸"", ""warning"": ""植物所有活细胞时刻都在进行细胞呼吸。""}"
API810_499,Geoscience,板块构造,B,"{""concept"": ""板块构造"", ""id"": ""C19"", ""scene"": ""小月看世界地图，发现南美和非洲海岸线能拼合，原来是板块移动。"", ""tags"": [""板块"", ""岩石圈"", ""移动""], ""title"": ""漂移的大陆"", ""warning"": ""大陆不是在海洋上漂移，而是随板块整体移动。""}"
API810_500,Geoscience,地质时间,B,"{""concept"": ""地质时间"", ""id"": ""C20"", ""scene"": ""小宇参观地质博物馆，惊叹地球已有约46亿年的漫长历史。"", ""tags"": [""地质时间"", ""亿年"", ""测年""], ""title"": ""亿年之问"", ""warning"": ""地球历史远超几千年，需用科学方法测年。""}"
API810_501,Geoscience,岩石循环,B,"{""concept"": ""岩石循环"", ""id"": ""C21"", ""scene"": ""小凯发现石灰岩受热变成大理岩，原来岩石类型可以互相转化。"", ""tags"": [""岩石循环"", ""转化"", ""地质""], ""title"": ""石头变形记"", ""warning"": ""岩石类型不是固定不变的。""}"
API810_502,Geoscience,地震成因,B,"{""concept"": ""地震成因"", ""id"": ""C22"", ""scene"": ""小敏地震时看到地面裂缝，原来是地壳中断层突然滑动释放能量。"", ""tags"": [""地震"", ""断层"", ""能量""], ""title"": ""断层之动"", ""warning"": ""地震不只发生在板块边界，内部断层也会引发。""}"
API810_503,Geoscience,火山与板块边界,B,"{""concept"": ""火山与板块边界"", ""id"": ""C23"", ""scene"": ""小峰看到环太平洋火山带地图，火山多沿板块边界分布。"", ""tags"": [""火山"", ""板块边界"", ""岩浆""], ""title"": ""火焰山脉"", ""warning"": ""火山也可在板块张裂处或热点形成。""}"
API810_504,Geoscience,地球内部结构,B,"{""concept"": ""地球内部结构"", ""id"": ""C24"", ""scene"": ""小龙学习地球分层，发现地幔大部分是固态而非熔融状态。"", ""tags"": [""地壳"", ""地幔"", ""地核""], ""title"": ""地心探秘"", ""warning"": ""地球内部并非全部是熔融岩浆。""}"
API810_505,Climate/Environment,温室效应,B,"{""concept"": ""温室效应"", ""id"": ""C25"", ""scene"": ""小燕听老师比喻，温室气体像被子帮地球保温，但太厚就过热。"", ""tags"": [""温室效应"", ""保温"", ""温室气体""], ""title"": ""温暖的被子"", ""warning"": ""天然温室效应维持宜居温度，问题在于过度增强。""}"
API810_506,Climate/Environment,天气与气候,B,"{""concept"": ""天气与气候"", ""id"": ""C26"", ""scene"": ""小文某天特别冷，爷爷说这是一天的天气，不代表气候趋势。"", ""tags"": [""天气"", ""气候"", ""长期""], ""title"": ""今日与百年"", ""warning"": ""单日天气波动不代表整体气候趋势。""}"
API810_507,Climate/Environment,全球变暖与气候变化,B,"{""concept"": ""全球变暖与气候变化"", ""id"": ""C27"", ""scene"": ""小秋冬天更冷了，老师解释全球变暖反而可能增加极端天气。"", ""tags"": [""全球变暖"", ""极端天气"", ""气候""], ""title"": ""暖了还冷"", ""warning"": ""全球变暖不意味着每个冬天都更暖。""}"
API810_508,Climate/Environment,二氧化碳的气候作用,B,"{""concept"": ""二氧化碳的气候作用"", ""id"": ""C28"", ""scene"": ""小冬工厂排放二氧化碳，看不见却在大气中吸收红外辐射升温。"", ""tags"": [""二氧化碳"", ""温室气体"", ""红外""], ""title"": ""看不见的幕"", ""warning"": ""二氧化碳本身无毒，但过量排放会增强温室效应。""}"
API810_509,Climate/Environment,海洋垃圾与塑料污染,B,"{""concept"": ""海洋垃圾与塑料污染"", ""id"": ""C29"", ""scene"": ""小海潜水发现海底大量塑料碎片，它们不会溶解只会碎裂。"", ""tags"": [""塑料污染"", ""微塑料"", ""海洋""], ""title"": ""不消失的塑料"", ""warning"": ""塑料不会被海水溶解，只会碎裂成微塑料。""}"
API810_510,Climate/Environment,自然变率与人为影响,B,"{""concept"": ""自然变率与人为影响"", ""id"": ""C30"", ""scene"": ""小风研究气候变化，发现自然因素和人类排放共同影响气温。"", ""tags"": [""自然变率"", ""人为影响"", ""温室气体""], ""title"": ""双重驱动"", ""warning"": ""气候变化不全是自然现象，人为影响已成主因。""}"
API810_511,Physics,惯性,C,answer: A
API810_512,Physics,净力与加速度,C,answer: B
API810_513,Physics,牛顿第三定律,C,answer: C
API810_514,Physics,抛体运动,C,answer: B
API810_515,Physics,圆周运动,C,answer: B
API810_516,Physics,摩擦力与运动,C,answer: B
API810_517,Chemistry,质量守恒,C,answer: B
API810_518,Chemistry,物质微粒观,C,answer: B
API810_519,Chemistry,相变,C,answer: C
API810_520,Chemistry,化学反应与物理变化,C,answer: B
API810_521,Chemistry,化学键,C,answer: B
API810_522,Chemistry,溶液浓度与稀释,C,answer: C
API810_523,Biology,自然选择,C,answer: B
API810_524,Biology,进化没有预设目标,C,answer: C
API810_525,Biology,随机变异与非随机选择,C,answer: B
API810_526,Biology,遗传信息与性状,C,answer: C
API810_527,Biology,能量流动与物质循环,C,answer: B
API810_528,Biology,光合作用与细胞呼吸,C,answer: C
API810_529,Geoscience,板块构造,C,answer: B
API810_530,Geoscience,地质时间,C,answer: B
API810_531,Geoscience,岩石循环,C,answer: B
API810_532,Geoscience,地震成因,C,answer: A
API810_533,Geoscience,火山与板块边界,C,answer: C
API810_534,Geoscience,地球内部结构,C,answer: B
API810_535,Climate/Environment,温室效应,C,answer: B
API810_536,Climate/Environment,天气与气候,C,answer: C
API810_537,Climate/Environment,全球变暖与气候变化,C,answer: B
API810_538,Climate/Environment,二氧化碳的气候作用,C,answer: B
API810_539,Climate/Environment,海洋垃圾与塑料污染,C,answer: C
API810_540,Climate/Environment,自然变率与人为影响,C,answer: C
API810_541,Physics,惯性,A,"text: 惯性是物体保持原有运动状态的性质。
misconception: 运动必须一直受力
correction: 没有净力时，物体也可保持匀速直线运动。"
API810_542,Physics,净力与加速度,A,"text: 净力决定加速度大小，而非速度大小。
misconception: 力大速度就大
correction: 加速度与净力成正比，与质量成反比。"
API810_543,Physics,牛顿第三定律,A,"text: 作用力与反作用力大小相等、方向相反，作用在不同物体上。
misconception: 作用力比反作用力大
correction: 两力大小始终相等，作用对象不同。"
API810_544,Physics,抛体运动,A,"text: 抛体运动是水平匀速与竖直加速的合成运动。
misconception: 最高点速度为零
correction: 最高点竖直速度为零，水平速度不变。"
API810_545,Physics,圆周运动,A,"text: 圆周运动需要指向圆心的向心力，并非额外受力。
misconception: 圆周运动受离心力
correction: 离心力是惯性效应，向心力才是真实力。"
API810_546,Physics,摩擦力与运动,A,"text: 摩擦力阻碍相对运动，但也可以是动力。
misconception: 摩擦力总是阻碍运动
correction: 走路时静摩擦力正是前进的动力。"
API810_547,Chemistry,质量守恒,A,"text: 化学反应前后总质量不变，原子只是重新组合。
misconception: 反应后质量会减少
correction: 封闭系统中反应前后总质量相等。"
API810_548,Chemistry,物质微粒观,A,"text: 物质由不停运动的微粒构成，微粒间有空隙。
misconception: 物质是连续无空隙的
correction: 微粒间存在间隙，且永不停息运动。"
API810_549,Chemistry,相变,A,"text: 相变是物态变化，分子本身不变，只是排列方式改变。
misconception: 熔化就是物质消失了
correction: 相变前后分子种类不变，仅结构改变。"
API810_550,Chemistry,化学反应与物理变化,A,"text: 化学反应生成新物质，物理变化只改变形态或状态。
misconception: 状态变化是化学反应
correction: 冰化水是物理变化，没有新物质生成。"
API810_551,Chemistry,化学键,A,"text: 化学键是原子间的强烈相互作用，决定物质性质。
misconception: 化学键是物理绳索
correction: 化学键是电磁相互作用，无实体连接。"
API810_552,Chemistry,溶液浓度与稀释,A,"text: 稀释降低浓度，但溶质总量保持不变。
misconception: 稀释后溶质变少
correction: 加水只改变体积，溶质质量不变。"
API810_553,Biology,自然选择,A,"text: 自然选择是环境筛选适应性状的过程。
misconception: 生物主动适应环境
correction: 变异随机产生，环境筛选保留有利性状。"
API810_554,Biology,进化没有预设目标,A,"text: 进化没有方向性，不是从简单到复杂的必然过程。
misconception: 进化就是变高级
correction: 进化只提升适应度，无终极完美目标。"
API810_555,Biology,随机变异与非随机选择,A,"text: 变异随机发生，自然选择非随机地保留有利变异。
misconception: 变异按需发生
correction: 变异方向不可预测，选择才具方向性。"
API810_556,Biology,遗传信息与性状,A,"text: 基因控制性状，但环境也影响性状表达。
misconception: 基因决定一切性状
correction: 性状是基因与环境共同作用的结果。"
API810_557,Biology,能量流动与物质循环,A,"text: 生态系统中能量单向流动，物质反复循环。
misconception: 能量可以循环利用
correction: 能量逐级递减散失，物质才循环往复。"
API810_558,Biology,光合作用与细胞呼吸,A,"text: 光合作用储存能量，细胞呼吸释放能量供生命活动。
misconception: 光合作用释放能量
correction: 光合作用储能，呼吸作用释放能量供利用。"
API810_559,Geoscience,板块构造,A,"text: 岩石圈分裂成板块，在地幔对流驱动下缓慢移动。
misconception: 大陆在海洋上漂移
correction: 板块包含大陆和洋底，整体移动。"
API810_560,Geoscience,地质时间,A,"text: 地球历史长达46亿年，远超人类文明时间尺度。
misconception: 地球只有几百万年历史
correction: 地质过程以百万年为单位计量。"
API810_561,Geoscience,岩石循环,A,"text: 岩石在内外力作用下可相互转化，周而复始。
misconception: 岩石种类永远不变
correction: 岩浆岩、沉积岩、变质岩可相互转化。"
API810_562,Geoscience,地震成因,A,"text: 板块运动积累应力，突然释放导致地震。
misconception: 地震是地下爆炸
correction: 断层突然滑动释放长期积累的应力。"
API810_563,Geoscience,火山与板块边界,A,"text: 火山多分布于板块边界，与岩浆上涌有关。
misconception: 火山随机分布
correction: 火山主要集中于板块离散或俯冲边界。"
API810_564,Geoscience,地球内部结构,A,"text: 地球由内到外分为地核、地幔、地壳三层。
misconception: 地球内部是空心的
correction: 地球内部为实心，地核是高温金属。"
API810_565,Climate/Environment,温室效应,A,"text: 温室气体吸收地表辐射，使大气温度升高。
misconception: 温室效应完全有害
correction: 自然温室效应维持地球适宜温度。"
