item_id,source_item_uid,domain,concept,task_type,source_generator_model,api_input_sha256,api_input_chars,api_input_nonempty,api_input_answer_label_only,api_input_has_question,api_input_option_count_detected,api_input_has_options,api_input_has_answer,api_input_has_explain,source_corpus_has_question,source_corpus_has_options,source_corpus_has_answer,source_corpus_has_explain,integrity_pass_for_api_judging,notes
API810_410,Gemini_B_C20,Geoscience,地质时间,B,Google Gemini,2a1d170c4de418163943bb0b5c1eb461a2af6971fc7965f73aa9fc4c2bf215c4,165,True,False,False,0,False,False,False,False,False,False,False,True,
API810_411,Gemini_B_C21,Geoscience,岩石循环,B,Google Gemini,2110226783f26adef1be82fa1542323145e26cee943642b72c3bb23ccc6a75ec,167,True,False,False,0,False,False,False,False,False,False,False,True,
API810_412,Gemini_B_C22,Geoscience,地震成因,B,Google Gemini,5ab259229e8e9f17a9deff7954939d2fba6c16c80ccb8a8a51bd8d3d4b8968e3,166,True,False,False,0,False,False,False,False,False,False,False,True,
API810_413,Gemini_B_C23,Geoscience,火山与板块边界,B,Google Gemini,a7d085def0c33b76f2eab6d464f7ea69170d1fdfdddb94f8978f17ada70bb92c,171,True,False,False,0,False,False,False,False,False,False,False,True,
API810_414,Gemini_B_C24,Geoscience,地球内部结构,B,Google Gemini,6821b5a8ad318794d76ee8aa818a8d956a1f95daee4c4b42f962b6acc5bb2c31,162,True,False,False,0,False,False,False,False,False,False,False,True,
API810_415,Gemini_B_C25,Climate/Environment,温室效应,B,Google Gemini,a4cea31e265ec2975f116075f331c76e08e0dfa660594b2d6ef4048909cf797d,167,True,False,False,0,False,False,False,False,False,False,False,True,
API810_416,Gemini_B_C26,Climate/Environment,天气与气候,B,Google Gemini,ee94c683d1cf3e09262fa402042ebcdbf59466e5056891f02b4c1002d143c0ba,169,True,False,False,0,False,False,False,False,False,False,False,True,
API810_417,Gemini_B_C27,Climate/Environment,全球变暖与气候变化,B,Google Gemini,4005a6e4f441ce3d9745c0b71bf7df680acd441bb332c11edb43e464bc33e9c3,172,True,False,False,0,False,False,False,False,False,False,False,True,
API810_418,Gemini_B_C28,Climate/Environment,二氧化碳的气候作用,B,Google Gemini,d4079d4159627940899265304aa215be8858cb712b1362fa50e037c3a27585d2,174,True,False,False,0,False,False,False,False,False,False,False,True,
API810_419,Gemini_B_C29,Climate/Environment,海洋垃圾与塑料污染,B,Google Gemini,a5a6d453318decbf8c3bb7efd5764fd488936ebdd0a8ac20216d2a223c2ebb59,170,True,False,False,0,False,False,False,False,False,False,False,True,
API810_420,Gemini_B_C30,Climate/Environment,自然变率与人为影响,B,Google Gemini,346bf66bc530653defd31c0ccb3470214a42d00ef700c42b5ab6eefde0604ab5,175,True,False,False,0,False,False,False,False,False,False,False,True,
API810_421,Gemini_C_C01,Physics,惯性,C,Google Gemini,ef86cab829135a15b7c6ddc1d7de35852eb1cf1d646dd67b9b990394fb09043f,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_422,Gemini_C_C02,Physics,净力与加速度,C,Google Gemini,c8228b03ec54bfe9dbe4d44030f9c96bbbda333dd0b559632a270265f1a078c4,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_423,Gemini_C_C03,Physics,牛顿第三定律,C,Google Gemini,d647ab76de0827775915ced970b65aa4605f6c0629576a729b0c2a52866f925a,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_424,Gemini_C_C04,Physics,抛体运动,C,Google Gemini,3e37e23adbd57cb9f1ef9a245b3af254d729e981cd01a2bbda693a5634f3b21e,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_425,Gemini_C_C05,Physics,圆周运动,C,Google Gemini,ca8f13f3a2525188a1b4b01392f7acacfc29d2b6bdf000fcb0dd48dab896086a,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_426,Gemini_C_C06,Physics,摩擦力与运动,C,Google Gemini,397eaf50b8be439ce4c33b3c0efd8f65f9b8afdf7d82f2b3fd87743ead35b257,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_427,Gemini_C_C07,Chemistry,质量守恒,C,Google Gemini,eb248f1d5456bce60a66e9a88afd3e316445b4cb1ed29f251313029cb00f208f,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_428,Gemini_C_C08,Chemistry,物质微粒观,C,Google Gemini,d4dc65d1b127937ea1a0250f8ef2ceb15672f7b6f81f69bbab5f352ee95e2b6d,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_429,Gemini_C_C09,Chemistry,相变,C,Google Gemini,78ab7383fb0422b58e0b463f80d9cbf9ff4311aacaca0de56979592f8836e33e,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_430,Gemini_C_C10,Chemistry,化学反应与物理变化,C,Google Gemini,186e6b23d9c2555c0dc79804a16ab0ff9bd34965ab61f8f16503436b43ef64ba,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_431,Gemini_C_C11,Chemistry,化学键,C,Google Gemini,82ffe300ce66689be4bee8b4cf1c06d713c9bbc7090db8f665c2ad7e50a4ea4e,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_432,Gemini_C_C12,Chemistry,溶液浓度与稀释,C,Google Gemini,76ad1b98a625f94c1d7563b1dd4b2affbf8d272d919690e1902cffafb6cdf5f4,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_433,Gemini_C_C13,Biology,自然选择,C,Google Gemini,b55041b58e4e98e1e1ecab499b6dc7baf00dff869bd3eac842fe943e55dda109,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_434,Gemini_C_C14,Biology,进化没有预设目标,C,Google Gemini,fea5facf8571233a1e0acd01eb8bef27fc3703b4f742ef9e4e11f12b182cdb02,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_435,Gemini_C_C15,Biology,随机变异与非随机选择,C,Google Gemini,da5c2a31bbf4d345ec51acc4d86623d204064c895fa2d9ea59032f49380c202f,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_436,Gemini_C_C16,Biology,遗传信息与性状,C,Google Gemini,0178c98cbc5ac44fff4898a3f717f558b1a583f17a7bb5bca5152679b285b1b1,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_437,Gemini_C_C17,Biology,能量流动与物质循环,C,Google Gemini,41a7ae885e309bda9f5dbc06dfbca38fac934a0db247aeb0f9c6bd8a7c2d186b,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_438,Gemini_C_C18,Biology,光合作用与细胞呼吸,C,Google Gemini,a15480198786f5c8439459403afbc2184f1386f69e93ef83296b35743d877876,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_439,Gemini_C_C19,Geoscience,板块构造,C,Google Gemini,eeb8c3d788f695e4ea2add8ec563faeb1ff37bdda154ac36bccbddf3f8794b3a,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_440,Gemini_C_C20,Geoscience,地质时间,C,Google Gemini,15cae76c6639c0ad32c5ce5ff2e2480e19eb74fe443bcf5ece664a7686840270,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_441,Gemini_C_C21,Geoscience,岩石循环,C,Google Gemini,d3d7e5d715fc50f8a4d922df7dd58d92bf3588e170e566edac3aec40623e1a3a,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_442,Gemini_C_C22,Geoscience,地震成因,C,Google Gemini,f8593ad53c38ba349a4b5c871e37b8acab785425a8d76d65ec5be64e4682cf98,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_443,Gemini_C_C23,Geoscience,火山与板块边界,C,Google Gemini,dec47871ff4f19e2fe6b93b45c60d8123881022eb4ce693e25aec6070bb930d6,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_444,Gemini_C_C24,Geoscience,地球内部结构,C,Google Gemini,732182d4e4f4873982b84c40da3e34365c32b11b5df870a79700c83d969208a6,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_445,Gemini_C_C25,Climate/Environment,温室效应,C,Google Gemini,0901c8254a02e1b82b07ffd0dcfd9ab635385b8bf24d491e1921c38a8e1ba10b,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_446,Gemini_C_C26,Climate/Environment,天气与气候,C,Google Gemini,b3888b3f8b2c893493f6ac30a90947b75a1cbd9b547d5c3add527d2912d17093,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_447,Gemini_C_C27,Climate/Environment,全球变暖与气候变化,C,Google Gemini,e883993c741244b44191e38feebec0f7793996a14e8bfa6818785fc847bca481,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_448,Gemini_C_C28,Climate/Environment,二氧化碳的气候作用,C,Google Gemini,fef604deb991565911b506670d14a5366e9d279ddef9c3fa2896717706cb039f,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_449,Gemini_C_C29,Climate/Environment,海洋垃圾与塑料污染,C,Google Gemini,0141d0c59aa5c457680c4f5f21e4a7988809e87ca63cc61529d36eb7815ef204,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_450,Gemini_C_C30,Climate/Environment,自然变率与人为影响,C,Google Gemini,b1a9e68387181827f830abb4ccb08406133759488110ef2349a4770a4b0b6182,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_451,mimo_A_C01,Physics,惯性,A,Mimo,fff362cd3b496a0b44925028cc8c50da9cac7012a76a666c791798d98d07e424,79,True,False,False,0,False,False,False,False,False,False,False,True,
API810_452,mimo_A_C02,Physics,净力与加速度,A,Mimo,8f28dd8fda19c5157d4daf3994736fa9c2b03f512c0f760e9c839c0de65370d9,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_453,mimo_A_C03,Physics,牛顿第三定律,A,Mimo,22b5ad27c01350dfa86a128af3ec7f845547da7a77ef50c7ee1f43fa85aabe5b,95,True,False,False,0,False,False,False,False,False,False,False,True,
API810_454,mimo_A_C04,Physics,抛体运动,A,Mimo,179438dc698b5d5f31c29d365bc289612aacd90edf51440117eea1be39551722,95,True,False,False,0,False,False,False,False,False,False,False,True,
API810_455,mimo_A_C05,Physics,圆周运动,A,Mimo,532d449a4fa806765811f16c695d0c550f424e90731a49bf41a6553a65664fc5,90,True,False,False,0,False,False,False,False,False,False,False,True,
API810_456,mimo_A_C06,Physics,摩擦力与运动,A,Mimo,c069056b0444790d42f9705a5c3f0c6dcc96fe60231623ed990664911f4d8b05,90,True,False,False,0,False,False,False,False,False,False,False,True,
API810_457,mimo_A_C07,Chemistry,质量守恒,A,Mimo,727ac28772a75e2edc9c0b21e8bb63ec00c07bbd7a458a820012e8c1f22ee356,93,True,False,False,0,False,False,False,False,False,False,False,True,
API810_458,mimo_A_C08,Chemistry,物质微粒观,A,Mimo,aa48684d4faa8e253e5792b87ad0534f5fa2451dcaa04826e6a9de33924d2884,90,True,False,False,0,False,False,False,False,False,False,False,True,
API810_459,mimo_A_C09,Chemistry,相变,A,Mimo,7b7f99b6d63dddde5a77f32bd94b90cd897662dc8ae0c1fe1b39bb296a8422ce,88,True,False,False,0,False,False,False,False,False,False,False,True,
API810_460,mimo_A_C10,Chemistry,化学反应与物理变化,A,Mimo,879b6e8457ae66b14f3082b4bded443acc556edf305787734b1a645ee8a61f2b,91,True,False,False,0,False,False,False,False,False,False,False,True,
API810_461,mimo_A_C11,Chemistry,化学键,A,Mimo,37be45a9475a68b264a4c3d7c84349301565c896254e0f812c61ae99789a67e0,101,True,False,False,0,False,False,False,False,False,False,False,True,
API810_462,mimo_A_C12,Chemistry,溶液浓度与稀释,A,Mimo,90018c11ca5ed42ada4b281664c5dfcd236892b9113596b645655e1568157bed,92,True,False,False,0,False,False,False,False,False,False,False,True,
API810_463,mimo_A_C13,Biology,自然选择,A,Mimo,b155c3a291003e3c32afb9f5eef4b9bd5ffd3d09ad8b7dbbc62a1dff78a4b12d,98,True,False,False,0,False,False,False,False,False,False,False,True,
API810_464,mimo_A_C14,Biology,进化没有预设目标,A,Mimo,35e01d0af02d91f05d74cf9abb9da9f4260cbbae2470b535c9292bea93da311f,94,True,False,False,0,False,False,False,False,False,False,False,True,
API810_465,mimo_A_C15,Biology,随机变异与非随机选择,A,Mimo,fce70ffa15be488806d174a0f91f7d92cbefd9af49e4cef7917e99aff5a53fb2,89,True,False,False,0,False,False,False,False,False,False,False,True,
API810_466,mimo_A_C16,Biology,遗传信息与性状,A,Mimo,291a475e119bf0b3df3dc9910a05429e48b14936c42f8cef573436e403edf981,95,True,False,False,0,False,False,False,False,False,False,False,True,
API810_467,mimo_A_C17,Biology,能量流动与物质循环,A,Mimo,5381a5feb013fc88cb621292162e7edbfcd9399a2d3d7d15869fc772a991cb3e,94,True,False,False,0,False,False,False,False,False,False,False,True,
API810_468,mimo_A_C18,Biology,光合作用与细胞呼吸,A,Mimo,75c57cca1261c61832ea936772a7763d41dccf218bd6acfd2ef8a9ee6cdb7fc4,106,True,False,False,0,False,False,False,False,False,False,False,True,
API810_469,mimo_A_C19,Geoscience,板块构造,A,Mimo,936e6d6c186e63cc692d83265659dad959bf109d546d39ed69b8f448b2634019,90,True,False,False,0,False,False,False,False,False,False,False,True,
API810_470,mimo_A_C20,Geoscience,地质时间,A,Mimo,f3948bba4c3fa65acf3b34f485a1598675b8548c957327147ab1c71d0f764650,96,True,False,False,0,False,False,False,False,False,False,False,True,
API810_471,mimo_A_C21,Geoscience,岩石循环,A,Mimo,486d6b695f99a555e28fbe6dfd6213071c2cfc0c46279ee95228032e875f1c2f,93,True,False,False,0,False,False,False,False,False,False,False,True,
API810_472,mimo_A_C22,Geoscience,地震成因,A,Mimo,25d495ed64df87f1e9299f5ca4c5ba3e33c1519372344b6d4c360f2e2e1686a0,92,True,False,False,0,False,False,False,False,False,False,False,True,
API810_473,mimo_A_C23,Geoscience,火山与板块边界,A,Mimo,2d201bed0f8e9fd4e92ab712aa5f6f402c6870616a2436f454ff23f81dec10ff,92,True,False,False,0,False,False,False,False,False,False,False,True,
API810_474,mimo_A_C24,Geoscience,地球内部结构,A,Mimo,211f5d45e7be1db4b12204f62eebdf73951ef21bba97b57fcaa69a35c4106b84,93,True,False,False,0,False,False,False,False,False,False,False,True,
API810_475,mimo_A_C25,Climate/Environment,温室效应,A,Mimo,f7e258c80f138e520544426cfd88965a2d5d9807b6cf926a0ec9f1cced6864e8,92,True,False,False,0,False,False,False,False,False,False,False,True,
API810_476,mimo_A_C26,Climate/Environment,天气与气候,A,Mimo,fe98cda13d0a0e8f608bc0d3d86eafde22e6e39b7e0696feff22a224ac8a68f1,95,True,False,False,0,False,False,False,False,False,False,False,True,
API810_477,mimo_A_C27,Climate/Environment,全球变暖与气候变化,A,Mimo,b9d7abcf89e57fdfd2ed795e0c5a1fa3e6ea830d31d35f52769f34fc6558acd1,100,True,False,False,0,False,False,False,False,False,False,False,True,
API810_478,mimo_A_C28,Climate/Environment,二氧化碳的气候作用,A,Mimo,da8f906d32b8668182771b4ac943658fc88368b71d5cf9ff2c8f389f8d9e555f,91,True,False,False,0,False,False,False,False,False,False,False,True,
API810_479,mimo_A_C29,Climate/Environment,海洋垃圾与塑料污染,A,Mimo,931e488b70fc7ee9c58d7af84e212cde1bf2d54e1b45c9abd7fe541f5e38c524,99,True,False,False,0,False,False,False,False,False,False,False,True,
API810_480,mimo_A_C30,Climate/Environment,自然变率与人为影响,A,Mimo,2cc8e6e22f486e4c05f3a16cb936f6ec6359dade0bfe575232af5bba525e88f5,94,True,False,False,0,False,False,False,False,False,False,False,True,
API810_481,mimo_B_C01,Physics,惯性,B,Mimo,9c3901faf89faebe50bdb7ec696a2e17b2813bc6d7365bcce426ee54462e7f34,143,True,False,False,0,False,False,False,False,False,False,False,True,
API810_482,mimo_B_C02,Physics,净力与加速度,B,Mimo,7a775ad7f7be99950e2d279a3e9a556c338953ff8d471aa5e5520777d5d7d98a,148,True,False,False,0,False,False,False,False,False,False,False,True,
API810_483,mimo_B_C03,Physics,牛顿第三定律,B,Mimo,82805c6fa2a8cdfb6997d1f823d55c9ef6bfa41f0afbbc9cc34e7d8cea0200da,150,True,False,False,0,False,False,False,False,False,False,False,True,
API810_484,mimo_B_C04,Physics,抛体运动,B,Mimo,a2a988be2f83b49b638890fc74a314626ecabaed1fcc83b254ae903491279b26,149,True,False,False,0,False,False,False,False,False,False,False,True,
API810_485,mimo_B_C05,Physics,圆周运动,B,Mimo,ddd71873d01b4b54628a667b3963107c5df90a674aec452c50b1e5c912436439,146,True,False,False,0,False,False,False,False,False,False,False,True,
API810_486,mimo_B_C06,Physics,摩擦力与运动,B,Mimo,6598625dd4951d1cd41c2ba4a1f98476d8d278aadac8f0bd5b2e6e7be82153b5,153,True,False,False,0,False,False,False,False,False,False,False,True,
API810_487,mimo_B_C07,Chemistry,质量守恒,B,Mimo,70f02b01e7aba984524aa13c2747d58480e352a9a6ef3255512a3bfb15fee09f,154,True,False,False,0,False,False,False,False,False,False,False,True,
API810_488,mimo_B_C08,Chemistry,物质微粒观,B,Mimo,c00c8446f75a12d410fbe0790621cd82715200de5e92f5300d7ae2ac41751a11,149,True,False,False,0,False,False,False,False,False,False,False,True,
API810_489,mimo_B_C09,Chemistry,相变,B,Mimo,93ab3c5776cdfe34b4520f0909ad91f8a9be8b50d6891da36a9dc107736e94c4,141,True,False,False,0,False,False,False,False,False,False,False,True,
API810_490,mimo_B_C10,Chemistry,化学反应与物理变化,B,Mimo,024be1e897e3f5ac859d031d23368830960abbac74ac6c4310a95eb3efc180e4,155,True,False,False,0,False,False,False,False,False,False,False,True,
API810_491,mimo_B_C11,Chemistry,化学键,B,Mimo,690ad166e1da702363e9190eee2170705cf5e3f565ba644f58e420cc31995121,143,True,False,False,0,False,False,False,False,False,False,False,True,
API810_492,mimo_B_C12,Chemistry,溶液浓度与稀释,B,Mimo,fbdec57b326fc6529347ce2a7824723e2f8fba6ba7c8fb2651f8205bdc612bb4,148,True,False,False,0,False,False,False,False,False,False,False,True,
API810_493,mimo_B_C13,Biology,自然选择,B,Mimo,aef719ff104d418954e95ed1f66fffb94d68af21838558f19f3bca90dbfcd646,146,True,False,False,0,False,False,False,False,False,False,False,True,
API810_494,mimo_B_C14,Biology,进化没有预设目标,B,Mimo,930059741e3346078c0ed024fb61f9ea3171a95612f2e52e23cf661519ede7a8,152,True,False,False,0,False,False,False,False,False,False,False,True,
API810_495,mimo_B_C15,Biology,随机变异与非随机选择,B,Mimo,235b3fefe847c25946114f1a2a946b73a03242044176df80b0016a395497747b,162,True,False,False,0,False,False,False,False,False,False,False,True,
API810_496,mimo_B_C16,Biology,遗传信息与性状,B,Mimo,95f7c818cf576dd40ff91603d295c3f9a17e5807282aa7d8fc6ce3ad01f8ede7,150,True,False,False,0,False,False,False,False,False,False,False,True,
API810_497,mimo_B_C17,Biology,能量流动与物质循环,B,Mimo,596b275fc2f3dbadf20a1ef44a9bec7970a5a149299044d8326c64b5df6eddb5,159,True,False,False,0,False,False,False,False,False,False,False,True,
API810_498,mimo_B_C18,Biology,光合作用与细胞呼吸,B,Mimo,852a2a0e560479fdf26f064dc143f5e6ca2fa8569ebe0462eeef400a9121d0bf,161,True,False,False,0,False,False,False,False,False,False,False,True,
API810_499,mimo_B_C19,Geoscience,板块构造,B,Mimo,aa1f491cc636cb3a26b07b2a842f96989dbdc129b89f66fd83e6190c9d874f3f,158,True,False,False,0,False,False,False,False,False,False,False,True,
API810_500,mimo_B_C20,Geoscience,地质时间,B,Mimo,d41aae2f4904eec92b196adca31e0050a72e2b9491815e825d11d3592ab8c75a,153,True,False,False,0,False,False,False,False,False,False,False,True,
API810_501,mimo_B_C21,Geoscience,岩石循环,B,Mimo,1a4d8b5be0d8404c16a6614476340a4fc3b0818549807215c2557dde650babb9,148,True,False,False,0,False,False,False,False,False,False,False,True,
API810_502,mimo_B_C22,Geoscience,地震成因,B,Mimo,0628d681117a4a7cf9b999a6e0875512fe72c06131c4cc260e4deecb23ef7bf7,155,True,False,False,0,False,False,False,False,False,False,False,True,
API810_503,mimo_B_C23,Geoscience,火山与板块边界,B,Mimo,446bbed51f8b001166f2b1ea2252c7376afebf8a41866a20f126409927761e7d,151,True,False,False,0,False,False,False,False,False,False,False,True,
API810_504,mimo_B_C24,Geoscience,地球内部结构,B,Mimo,e8edf381ec1f321b536c2a679fb56866c4e355cbc29e60decbab6277ad83cc71,147,True,False,False,0,False,False,False,False,False,False,False,True,
API810_505,mimo_B_C25,Climate/Environment,温室效应,B,Mimo,92147473c89a2b360b4b61afc71d878b2484c19a0e99ea0fb645eeb045af524c,160,True,False,False,0,False,False,False,False,False,False,False,True,
API810_506,mimo_B_C26,Climate/Environment,天气与气候,B,Mimo,96aa732d63e984ec173a98a1aa1146f4a91bbb4143e3813ad34c76fbe4119160,150,True,False,False,0,False,False,False,False,False,False,False,True,
API810_507,mimo_B_C27,Climate/Environment,全球变暖与气候变化,B,Mimo,92c98cbbf4370c53616f47a0bfd8f142ffe336961b8fcf74ec9d7da01730885c,157,True,False,False,0,False,False,False,False,False,False,False,True,
API810_508,mimo_B_C28,Climate/Environment,二氧化碳的气候作用,B,Mimo,1e922dfb5836b0b9a7f49765cdb18d2a47ee4ab82b06db31f314bddf34dbefd6,165,True,False,False,0,False,False,False,False,False,False,False,True,
API810_509,mimo_B_C29,Climate/Environment,海洋垃圾与塑料污染,B,Mimo,f527629cc4129dc33038a2e639d00f37df8b4dd048e0dfb4568d175564dd6ddf,160,True,False,False,0,False,False,False,False,False,False,False,True,
API810_510,mimo_B_C30,Climate/Environment,自然变率与人为影响,B,Mimo,7d7271556dae14ada5abdf41e92ab4de955d5e10964e8823f5a40dac9575b56d,164,True,False,False,0,False,False,False,False,False,False,False,True,
API810_511,mimo_C_C01,Physics,惯性,C,Mimo,428fbf7c35c8304ee3feee6c3bc3962fa859c360d7a5577987c38414ce8460ad,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_512,mimo_C_C02,Physics,净力与加速度,C,Mimo,6fd84a0885a01e4326f03beaa7afc5228ad7ef3c06ad255d77c2ccb193ef267c,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_513,mimo_C_C03,Physics,牛顿第三定律,C,Mimo,f9af004ecbeedcbdf2f3ef46cc4a7ed40dce715e095ecdc6fd0ae0e65ba0fea2,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_514,mimo_C_C04,Physics,抛体运动,C,Mimo,369c9157643b2241a6906af3e746a6b821bf8bc07a043482a7815cddb1effd7a,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_515,mimo_C_C05,Physics,圆周运动,C,Mimo,fc07ee50bb035e9655a070af439e24c18461053a5f6c20cf8bed4176cf01f311,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_516,mimo_C_C06,Physics,摩擦力与运动,C,Mimo,630c74e3557b2e67d9c2ca5c6e8e57ab0c748a79e42ee42ae8469be8422d862d,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_517,mimo_C_C07,Chemistry,质量守恒,C,Mimo,f39a33eaa452701aea8735acf99e9234c4bb298d18c03331419f3f19e882f5d3,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_518,mimo_C_C08,Chemistry,物质微粒观,C,Mimo,4447d881b979d9688f24e87353accb28c870e1c5b3cd9b0d6c67b21544b16dcf,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_519,mimo_C_C09,Chemistry,相变,C,Mimo,97c6f24a8f8a1bf5018cbeccc01ba40dfe076d0a6c1f38c71217a344b5b40fad,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_520,mimo_C_C10,Chemistry,化学反应与物理变化,C,Mimo,fb216321ebbe9a595405cf219c0c6801b2009cddde71afaef614514291bd076d,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_521,mimo_C_C11,Chemistry,化学键,C,Mimo,748d18ed6e9a4dea4cbf93e5e81d7b81d46b43fd62a6d4b7c551ff640ae7c298,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_522,mimo_C_C12,Chemistry,溶液浓度与稀释,C,Mimo,6f70d521babb4a700d70c2e8b625ca6c8c8fc773b8b313dcb0d3f0f45f3fbe59,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
API810_523,mimo_C_C13,Biology,自然选择,C,Mimo,b358153b0b60e1db2b7cae65039ac98a810987948e482cf2ffdf497adf522f7d,9,True,True,False,0,False,True,False,True,True,True,True,False,Task-C API judge input is answer-label only or lacks full quiz fields; source generated item contains the full quiz payload.
